Economy,Year,prediction,Consumptionpercap,GDPpercap
01_AUS,2017,12.528698183218012,276149.643183689,30.238095648948303
01_AUS,2018,12.53518630037658,277947.159364116,33.09818145701158
01_AUS,2019,12.53960253273597,279177.3530146214,9.474754138178751
01_AUS,2020,12.542862249355506,280088.8769197178,1.557253672279837
01_AUS,2021,12.544885502183973,280656.14119818475,28.041564604677376
01_AUS,2022,12.546247092230999,281038.5400828561,4.873730035230063
01_AUS,2023,12.547201729841518,281306.95814382803,31.97117429184116
01_AUS,2024,12.548016052258518,281536.1260015006,12.241866215182426
01_AUS,2025,12.548538801321172,281683.3372213823,11.118423471268605
01_AUS,2026,12.547424547312007,281369.6452323018,11.018409338290127
01_AUS,2027,12.546427666309595,281089.29294046963,24.43449318532392
01_AUS,2028,12.545480971277273,280823.3130240006,5.5978592019576086
01_AUS,2029,12.544117758714235,280440.7519709543,4.225484415508534
01_AUS,2030,12.542376941392831,279952.9805359572,36.59874976783081
01_AUS,2031,12.539103260364456,279038.0022653932,18.3029084985552
01_AUS,2032,12.53561838419192,278067.2817828048,7.007509986681048
01_AUS,2033,12.531646450118489,276965.0074013185,38.602615795852316
01_AUS,2034,12.527331006196176,275772.3557050943,1.530880226721146
01_AUS,2035,12.522519368764376,274448.6263225496,29.71980840085595
01_AUS,2036,12.516157546168785,272708.1749418139,31.986867742526854
01_AUS,2037,12.509336372208693,270854.3149789405,10.051010707902279
01_AUS,2038,12.502104472427375,268902.589565295,1.6780302210218154
01_AUS,2039,12.494258963728285,266801.1661065568,29.27593063388247
01_AUS,2040,12.485948887615647,264593.21493666817,5.120877332467521
01_AUS,2041,12.47575666993491,261910.11986461372,32.95158190960831
01_AUS,2042,12.46525320086262,259173.5519081314,13.36768062817442
01_AUS,2043,12.454447159837857,256387.9894307945,11.856338423638576
01_AUS,2044,12.443314738608846,253549.59872845735,11.257709782910853
01_AUS,2045,12.431913747746377,250675.2981415545,23.705357455127665
01_AUS,2046,12.419237834610994,247517.8141120436,5.604993171294925
01_AUS,2047,12.40653758300917,244394.1532226493,4.097853152426297
01_AUS,2048,12.39384835349911,241312.57251261146,37.98708684130653
01_AUS,2049,12.381186075334725,238276.26942032966,19.46709481370822
03_CDA,2017,12.987914163456352,437098.637388746,30.238095648948303
03_CDA,2018,12.974450427993732,431253.09667334077,33.09818145701158
03_CDA,2019,12.962548622560375,426150.82954863034,9.474754138178751
03_CDA,2020,12.95191423921199,421642.9897935844,1.557253672279837
03_CDA,2021,12.942466630553966,417678.23007202416,28.041564604677376
03_CDA,2022,12.933904684073312,414117.3571746269,4.873730035230063
03_CDA,2023,12.926338683116,410995.9679608434,31.97117429184116
03_CDA,2024,12.9190705832728,408019.63746626256,12.241866215182426
03_CDA,2025,12.912143252110695,405202.91775603796,11.118423471268605
03_CDA,2026,12.905435188039633,402493.88695647015,11.018409338290127
03_CDA,2027,12.898926836518571,399882.8213382813,24.43449318532392
03_CDA,2028,12.892755781735588,397422.7210549458,5.5978592019576086
03_CDA,2029,12.886908997561536,395105.855884522,4.225484415508534
03_CDA,2030,12.881302320480456,392896.8233903736,36.59874976783081
03_CDA,2031,12.875944041352355,390797.2027423926,18.3029084985552
03_CDA,2032,12.870769349443135,388780.17087935744,7.007509986681048
03_CDA,2033,12.865796125660465,386851.47996824776,38.602615795852316
03_CDA,2034,12.861106328008704,385041.47240798536,1.530880226721146
03_CDA,2035,12.856481377684574,383264.7864345197,29.71980840085595
03_CDA,2036,12.851991272540488,381547.7449785183,31.986867742526854
03_CDA,2037,12.84772500618267,379923.42801830225,10.051010707902279
03_CDA,2038,12.843564105755886,378345.8887324663,1.6780302210218154
03_CDA,2039,12.839508868036289,376814.7129526547,29.27593063388247
03_CDA,2040,12.835559862427544,375329.60381987283,5.120877332467521
03_CDA,2041,12.831745357816345,373900.6344531796,32.95158190960831
03_CDA,2042,12.828065120231754,372527.1202648889,13.36768062817442
03_CDA,2043,12.824432694709143,371176.39792969305,11.856338423638576
03_CDA,2044,12.821069241374614,369930.06061005016,11.257709782910853
03_CDA,2045,12.817773492814696,368712.8710226929,23.705357455127665
03_CDA,2046,12.814547786981649,367525.427964545,5.604993171294925
03_CDA,2047,12.811412457215257,366374.91910516407,4.097853152426297
03_CDA,2048,12.808430803895336,365284.14307736716,37.98708684130653
03_CDA,2049,12.805581395524511,364244.7808692685,19.46709481370822
04_CHL,2017,11.934424373812076,152424.45478224676,30.238095648948303
04_CHL,2018,11.999429742828825,162662.00579040335,33.09818145701158
04_CHL,2019,12.05886833006403,172623.52222453972,9.474754138178751
04_CHL,2020,12.112030966780427,182048.9647167882,1.557253672279837
04_CHL,2021,12.158660145099956,190738.78345787557,28.041564604677376
04_CHL,2022,12.198852583945751,198561.18808876732,4.873730035230063
04_CHL,2023,12.232710756758163,205399.2154313332,31.97117429184116
04_CHL,2024,12.260540560023315,211195.71885234732,12.241866215182426
04_CHL,2025,12.282455557623903,215875.16021707145,11.118423471268605
04_CHL,2026,12.299298764897346,219541.9841359722,11.018409338290127
04_CHL,2027,12.311294369095693,222191.38167530397,24.43449318532392
04_CHL,2028,12.319435712111698,224007.70153788629,5.5978592019576086
04_CHL,2029,12.324206204047158,225078.8814677064,4.225484415508534
04_CHL,2030,12.325747396941695,225426.0388900945,36.59874976783081
04_CHL,2031,12.325109907099431,225282.3778762045,18.3029084985552
04_CHL,2032,12.322210486923325,224630.13562357274,7.007509986681048
04_CHL,2033,12.317700483351956,223619.33398249836,38.602615795852316
04_CHL,2034,12.311419906298113,222219.27671065746,1.530880226721146
04_CHL,2035,12.303784502437965,220529.00395683077,29.71980840085595
04_CHL,2036,12.295007080803686,218601.7982282897,31.986867742526854
04_CHL,2037,12.285264588432824,216482.41268915145,10.051010707902279
04_CHL,2038,12.274682111450744,214203.5716980301,1.6780302210218154
04_CHL,2039,12.263477157091756,211816.8271071874,29.27593063388247
04_CHL,2040,12.251370068480925,209267.80377439852,5.120877332467521
04_CHL,2041,12.238374065368221,206565.75469463816,32.95158190960831
04_CHL,2042,12.22481108967426,203783.02210955802,13.36768062817442
04_CHL,2043,12.210528410237346,200893.14127743567,11.856338423638576
04_CHL,2044,12.195647629473456,197925.8272161677,11.257709782910853
04_CHL,2045,12.179817749568258,194817.35343567844,23.705357455127665
04_CHL,2046,12.163135732083507,191594.36466025352,5.604993171294925
04_CHL,2047,12.145715065233276,188285.56746885602,4.097853152426297
04_CHL,2048,12.127072495472534,184807.95715716915,37.98708684130653
04_CHL,2049,12.107624596375674,181248.5542939143,19.46709481370822
05_PRC,2017,13.325205960161355,612439.8179475359,30.238095648948303
05_PRC,2018,13.349930775533068,627771.0290439029,33.09818145701158
05_PRC,2019,13.36877111869302,639710.5700134143,9.474754138178751
05_PRC,2020,13.38256983681822,648598.9388671826,1.557253672279837
05_PRC,2021,13.391981980714688,654732.4649460226,28.041564604677376
05_PRC,2022,13.397512656656772,658363.6101261469,4.873730035230063
05_PRC,2023,13.399567751639125,659718.001102251,31.97117429184116
05_PRC,2024,13.398497763841705,659012.4884036315,12.241866215182426
05_PRC,2025,13.39466628306036,656492.3257800264,11.118423471268605
05_PRC,2026,13.388499541204851,652456.3642335075,11.018409338290127
05_PRC,2027,13.380458436701074,647230.931705136,24.43449318532392
05_PRC,2028,13.37098617195494,641129.133515053,5.5978592019576086
05_PRC,2029,13.360508811670543,634446.8600166857,4.225484415508534
05_PRC,2030,13.349435031777801,627459.8926048628,36.59874976783081
05_PRC,2031,13.338153544694848,620420.9912232775,18.3029084985552
05_PRC,2032,13.32697600131658,613524.8215976785,7.007509986681048
05_PRC,2033,13.316099080336896,606887.7216347151,38.602615795852316
05_PRC,2034,13.305557474847234,600523.7528539689,1.530880226721146
05_PRC,2035,13.295243245254936,594361.6463109228,29.71980840085595
05_PRC,2036,13.284904750402319,588248.4963247485,31.986867742526854
05_PRC,2037,13.274169964421418,581967.547250793,10.051010707902279
05_PRC,2038,13.262582481023314,575262.9278108244,1.6780302210218154
05_PRC,2039,13.249648511877012,567870.4052370816,29.27593063388247
05_PRC,2040,13.234900651849046,559556.9852435875,5.120877332467521
05_PRC,2041,13.217951287746473,550152.7730096838,32.95158190960831
05_PRC,2042,13.198542568698855,539577.9660906062,13.36768062817442
05_PRC,2043,13.176547736609704,527839.604197898,11.856338423638576
05_PRC,2044,13.151964667662439,515021.8817933858,11.257709782910853
05_PRC,2045,13.12490091856816,501270.3817231954,23.705357455127665
05_PRC,2046,13.095554342240064,486773.56852156203,5.604993171294925
05_PRC,2047,13.064207159170566,471751.2718112998,4.097853152426297
05_PRC,2048,13.031201003648475,456434.73640985,37.98708684130653
05_PRC,2049,12.996917093730275,441051.5732472807,19.46709481370822
06_HKC,2017,12.824761643365418,371298.515991218,30.238095648948303
06_HKC,2018,12.829843860372376,373190.33887909603,33.09818145701158
06_HKC,2019,12.835513344655185,375312.144728884,9.474754138178751
06_HKC,2020,12.841179099978163,377444.60681038315,1.557253672279837
06_HKC,2021,12.847440693862882,379815.4264609532,28.041564604677376
06_HKC,2022,12.855720627465914,382973.3285418193,4.873730035230063
06_HKC,2023,12.866230371140444,387019.5049542523,31.97117429184116
06_HKC,2024,12.878060756073625,391625.2850322705,12.241866215182426
06_HKC,2025,12.890832173749388,396658.970348813,11.118423471268605
06_HKC,2026,12.90874398812396,403827.8644789926,11.018409338290127
06_HKC,2027,12.926666666743515,411130.7900178139,24.43449318532392
06_HKC,2028,12.9451459156722,418798.8096438051,5.5978592019576086
06_HKC,2029,12.96243531158082,426102.5447163474,4.225484415508534
06_HKC,2030,12.977650736176471,432635.45028641116,36.59874976783081
06_HKC,2031,12.994093490361323,439807.9750794061,18.3029084985552
06_HKC,2032,13.006983574860058,445513.8325295657,7.007509986681048
06_HKC,2033,13.018119343281612,450502.69726468704,38.602615795852316
06_HKC,2034,13.02843370369591,455173.39065140544,1.530880226721146
06_HKC,2035,13.038166685522173,459625.2146075106,29.71980840085595
06_HKC,2036,13.046651826608,463541.79225836904,31.986867742526854
06_HKC,2037,13.054490925366892,467189.8220984725,10.051010707902279
06_HKC,2038,13.062020795050287,470720.9784655351,1.6780302210218154
06_HKC,2039,13.069488938005989,474249.54956170346,29.27593063388247
06_HKC,2040,13.077358944965637,477996.6222211323,5.120877332467521
06_HKC,2041,13.084884816670256,481607.5340617224,32.95158190960831
06_HKC,2042,13.09213054698894,485109.80530685314,13.36768062817442
06_HKC,2043,13.100359307965093,489118.12708505755,11.856338423638576
06_HKC,2044,13.10816977174214,492953.32433732616,11.257709782910853
06_HKC,2045,13.116718306563527,497185.4163160572,23.705357455127665
06_HKC,2046,13.119411349954634,498526.1627494701,5.604993171294925
06_HKC,2047,13.1221691660253,499902.90373939095,4.097853152426297
06_HKC,2048,13.125166764678927,501403.6602196178,37.98708684130653
06_HKC,2049,13.128942599528143,503300.4563743738,19.46709481370822
07_INA,2017,11.168862894328527,70888.45712992914,30.238095648948303
07_INA,2018,11.258439112645476,77531.46342609086,33.09818145701158
07_INA,2019,11.348412119137793,84830.64355132486,9.474754138178751
07_INA,2020,11.439457504765885,92916.59156006726,1.557253672279837
07_INA,2021,11.531820133970328,101907.43028487967,28.041564604677376
07_INA,2022,11.625488819974565,111914.3157986414,4.873730035230063
07_INA,2023,11.720254975924393,123038.79312931154,31.97117429184116
07_INA,2024,11.815863372579756,135383.03992666266,12.241866215182426
07_INA,2025,11.911971959815832,149040.2913049799,11.118423471268605
07_INA,2026,12.008276915615001,164107.48945479427,11.018409338290127
07_INA,2027,12.104437200268535,180671.76307689905,24.43449318532392
07_INA,2028,12.20009680358072,198808.39557604355,5.5978592019576086
07_INA,2029,12.294905620393381,218579.61992527664,4.225484415508534
07_INA,2030,12.388515669689198,240029.15393820696,36.59874976783081
07_INA,2031,12.480655989310705,263196.44968687854,18.3029084985552
07_INA,2032,12.571110252969945,288113.6366423408,7.007509986681048
07_INA,2033,12.659687258389935,314798.2569145867,38.602615795852316
07_INA,2034,12.746208418676744,343247.9731307045,1.530880226721146
07_INA,2035,12.830546518453845,373452.6562355466,29.71980840085595
07_INA,2036,12.912611119160388,405392.5432059863,31.986867742526854
07_INA,2037,12.992411284706805,439068.7495558258,10.051010707902279
07_INA,2038,13.069954705129886,474470.4908600153,1.6780302210218154
07_INA,2039,13.145312240080768,511607.1068865046,29.27593063388247
07_INA,2040,13.218553582713609,550484.2270625584,5.120877332467521
07_INA,2041,13.28977270105412,591119.0421449565,32.95158190960831
07_INA,2042,13.359082583104653,633542.6387477674,13.36768062817442
07_INA,2043,13.426598399152468,677793.8056123293,11.856338423638576
07_INA,2044,13.492433002859954,723917.7086773355,11.257709782910853
07_INA,2045,13.556670619262366,771946.5719261002,23.705357455127665
07_INA,2046,13.619385061302113,821909.0813593114,5.604993171294925
07_INA,2047,13.68065926265291,873845.8470013936,4.097853152426297
07_INA,2048,13.740502594604068,927736.0984024076,37.98708684130653
07_INA,2049,13.798913288743803,983539.7065971772,19.46709481370822
08_JPN,2017,13.212302591786866,547053.8878335749,30.238095648948303
08_JPN,2018,13.208359011366312,544900.7850898277,33.09818145701158
08_JPN,2019,13.209412230680696,545474.9874485369,9.474754138178751
08_JPN,2020,13.214528277696559,548272.8139337114,1.557253672279837
08_JPN,2021,13.222783944882126,552817.9073872796,28.041564604677376
08_JPN,2022,13.233691695168345,558880.913840909,4.873730035230063
08_JPN,2023,13.24701318006052,566375.8484819715,31.97117429184116
08_JPN,2024,13.26258800424192,575266.1051225039,12.241866215182426
08_JPN,2025,13.280257364260777,585521.0211393788,11.118423471268605
08_JPN,2026,13.299931220638301,597154.5404722039,11.018409338290127
08_JPN,2027,13.321413756027539,610121.7192679103,24.43449318532392
08_JPN,2028,13.344455478473721,624343.1889595638,5.5978592019576086
08_JPN,2029,13.368605817907493,639604.8340930382,4.225484415508534
08_JPN,2030,13.393591151744461,655786.8896081435,36.59874976783081
08_JPN,2031,13.418469447345315,672306.3861328595,18.3029084985552
08_JPN,2032,13.4424359687726,688613.8677765669,7.007509986681048
08_JPN,2033,13.465422351181658,704625.9341908814,38.602615795852316
08_JPN,2034,13.487562239718796,720400.2502921169,1.530880226721146
08_JPN,2035,13.50887884804335,735921.5836222952,29.71980840085595
08_JPN,2036,13.529440876615212,751210.2687781386,31.986867742526854
08_JPN,2037,13.549204603542748,766204.6679299296,10.051010707902279
08_JPN,2038,13.56820654651638,780903.253912136,1.6780302210218154
08_JPN,2039,13.586501354620864,795321.2138571594,29.27593063388247
08_JPN,2040,13.604087550488545,809431.5988357109,5.120877332467521
08_JPN,2041,13.621216122764025,823415.4260874045,32.95158190960831
08_JPN,2042,13.638017832315994,837367.0906163356,13.36768062817442
08_JPN,2043,13.654807528464387,851544.9172813207,11.856338423638576
08_JPN,2044,13.671764655313186,866107.7957960288,11.257709782910853
08_JPN,2045,13.689059119988215,881216.942182702,23.705357455127665
08_JPN,2046,13.707064676475055,897227.450116522,5.604993171294925
08_JPN,2047,13.725950682388106,914333.5172391328,4.097853152426297
08_JPN,2048,13.746131631557786,932973.0849507381,37.98708684130653
08_JPN,2049,13.767762487002898,953373.9394055655,19.46709481370822
09_ROK,2017,13.911566083762565,1100820.186216648,30.238095648948303
09_ROK,2018,13.914839139600206,1104429.1350770455,33.09818145701158
09_ROK,2019,13.916658077835535,1106439.851589246,9.474754138178751
09_ROK,2020,13.917014734437402,1106834.541047,1.557253672279837
09_ROK,2021,13.915821378377288,1105514.481147297,28.041564604677376
09_ROK,2022,13.913040875716973,1102444.864707439,4.873730035230063
09_ROK,2023,13.908528738175619,1097481.6875357395,31.97117429184116
09_ROK,2024,13.902304970226039,1090672.4277897615,12.241866215182426
09_ROK,2025,13.894422640885296,1082109.1820097398,11.118423471268605
09_ROK,2026,13.884906372829436,1071860.3834687106,11.018409338290127
09_ROK,2027,13.873962694943627,1060194.2403813794,24.43449318532392
09_ROK,2028,13.861681533917404,1047253.4508076684,5.5978592019576086
09_ROK,2029,13.848327929230804,1033361.8004504356,4.225484415508534
09_ROK,2030,13.834007729132965,1018669.3035218784,36.59874976783081
09_ROK,2031,13.818906341094234,1003401.5553333601,18.3029084985552
09_ROK,2032,13.803062042665285,987628.6469505648,7.007509986681048
09_ROK,2033,13.786748705753734,971647.8326990891,38.602615795852316
09_ROK,2034,13.770196313918802,955697.1125140545,1.530880226721146
09_ROK,2035,13.753427251311665,939804.5915552464,29.71980840085595
09_ROK,2036,13.736652094542695,924170.7191502128,31.986867742526854
09_ROK,2037,13.719959891699446,908872.3113218616,10.051010707902279
09_ROK,2038,13.703301115177085,893857.0259870242,1.6780302210218154
09_ROK,2039,13.686710002994133,879149.2900176024,29.27593063388247
09_ROK,2040,13.670158807300242,864718.0744524294,5.120877332467521
09_ROK,2041,13.653611173206114,850526.776192534,32.95158190960831
09_ROK,2042,13.637076608273704,836579.3113749614,13.36768062817442
09_ROK,2043,13.620483572950913,822812.4541513678,11.856338423638576
09_ROK,2044,13.60379142302699,809191.9393976689,11.257709782910853
09_ROK,2045,13.586963146032955,795688.5711782734,23.705357455127665
09_ROK,2046,13.569976590161744,782286.7107826854,5.604993171294925
09_ROK,2047,13.552833982874729,768990.5678014101,4.097853152426297
09_ROK,2048,13.535585822626901,755840.6274047678,37.98708684130653
09_ROK,2049,13.518189632238972,742805.5886835335,19.46709481370822
10_MAS,2017,12.900570939004753,400540.8104315611,30.238095648948303
10_MAS,2018,12.928812482255154,412013.94805257476,33.09818145701158
10_MAS,2019,12.956454921745404,423561.8900140781,9.474754138178751
10_MAS,2020,12.982148665650866,434585.79700273275,1.557253672279837
10_MAS,2021,13.006116828259707,445127.8522275324,28.041564604677376
10_MAS,2022,13.028344568863131,455132.82065547205,4.873730035230063
10_MAS,2023,13.04962631785466,464922.6459123536,31.97117429184116
10_MAS,2024,13.07038733224482,474675.8040684249,12.241866215182426
10_MAS,2025,13.091097772363751,484609.0548352023,11.118423471268605
10_MAS,2026,13.109276074675904,493498.9818218342,11.018409338290127
10_MAS,2027,13.127406555437515,502527.9581301193,24.43449318532392
10_MAS,2028,13.145266835319235,511583.8780151708,5.5978592019576086
10_MAS,2029,13.163437752767095,520964.79827772675,4.225484415508534
10_MAS,2030,13.181907354194095,530676.21741307,36.59874976783081
10_MAS,2031,13.200471898707885,540619.9949383314,18.3029084985552
10_MAS,2032,13.219625811462693,551074.7886286954,7.007509986681048
10_MAS,2033,13.238836909457119,561763.8862999416,38.602615795852316
10_MAS,2034,13.258471128219073,572902.6742016954,1.530880226721146
10_MAS,2035,13.277881171340963,584131.3619375932,29.71980840085595
10_MAS,2036,13.295400953252738,594455.3892879463,31.986867742526854
10_MAS,2037,13.312825606163187,604904.3383996007,10.051010707902279
10_MAS,2038,13.329819024810831,615271.5689250836,1.6780302210218154
10_MAS,2039,13.345942417084727,625272.2395031344,29.27593063388247
10_MAS,2040,13.361346616945212,634978.6256694356,5.120877332467521
10_MAS,2041,13.374573199568488,643433.0109865887,32.95158190960831
10_MAS,2042,13.386901268628662,651414.3940174114,13.36768062817442
10_MAS,2043,13.398684744784761,659135.7227010725,11.856338423638576
10_MAS,2044,13.409308321282197,666175.4286924081,11.257709782910853
10_MAS,2045,13.419060351112961,672703.7719062496,23.705357455127665
10_MAS,2046,13.425370929170356,676962.3444630754,5.604993171294925
10_MAS,2047,13.430314495134239,680317.2382047771,4.097853152426297
10_MAS,2048,13.433996589006085,682826.8476117895,37.98708684130653
10_MAS,2049,13.43628501828897,684391.2378805407,19.46709481370822
11_MEX,2017,12.377180400038322,237323.72112744642,30.238095648948303
11_MEX,2018,12.40764855999385,244665.8203821093,33.09818145701158
11_MEX,2019,12.438789164852135,252404.73385761422,9.474754138178751
11_MEX,2020,12.470695844208686,260587.98675653525,1.557253672279837
11_MEX,2021,12.503409721396649,269253.80355414486,28.041564604677376
11_MEX,2022,12.536993326449494,278449.87119788193,4.873730035230063
11_MEX,2023,12.571456630813534,288213.4501080988,31.97117429184116
11_MEX,2024,12.606714088244347,298556.3849389476,12.241866215182426
11_MEX,2025,12.643014557578043,309593.23125214525,11.118423471268605
11_MEX,2026,12.680534669899018,321429.87153704197,11.018409338290127
11_MEX,2027,12.719443672906161,334182.8819667197,24.43449318532392
11_MEX,2028,12.759862418574588,347966.82319822226,5.5978592019576086
11_MEX,2029,12.80186646627634,362894.14758617326,4.225484415508534
11_MEX,2030,12.845463665516071,379065.26238844654,36.59874976783081
11_MEX,2031,12.89062463866252,396576.6582365655,18.3029084985552
